"League","Season","SourceFile","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","HST","AST","Referee","Attendance","Stadium","Source","station_id","temp_mean","temp_max","temp_min","precip_mm","sunshine_h","capacity","fill_rate","avg_price","price_type"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Dortmund","RB Leipzig",2,3,"A",1,2,"A",15,7,16,19,3,2,2,5,1,1,8,6,"",80100,"SIGNAL IDUNA PARK","tm_github",1303,16.7,21.2,13.6,0,9.4,81365,0.984452774534505,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Hannover","Ein Frankfurt",1,2,"A",1,1,"D",10,12,15,16,6,5,3,3,0,0,2,4,"",43500,"Heinz-von-Heiden-Arena","tm_github",2014,16.8,21.1,11.8,0,8,49000,0.887755102040816,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Hertha","Schalke 04",0,2,"A",0,0,"D",2,10,12,20,1,5,1,2,1,0,0,6,"",50590,"Olympiastadion Berlin","tm_github",433,15.7,18.8,11.9,0,0.6,74475,0.679288351795905,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Hoffenheim","Augsburg",2,2,"D",0,0,"D",22,13,5,11,6,3,1,0,0,0,7,5,"",27014,"PreZero Arena","tm_github",1255,12.9,20.5,8.3,0,10,30150,0.895986733001658,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-14","Mainz","Hamburg",3,2,"H",1,1,"D",14,9,14,17,4,2,1,1,0,0,4,2,"",30371,"Mewa Arena","tm_github",3137,15.4,21.2,10.1,0,NA,33305,0.911905119351449,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-14","Bielefeld","Fortuna Dusseldorf",0,2,"A",0,1,"A",14,19,17,9,5,4,1,0,0,0,3,11,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-14","Bochum","Sandhausen",2,0,"H",1,0,"H",8,7,11,15,4,6,2,3,0,0,3,1,"",13548,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871642",1303,16.7,21.2,13.6,0,9.4,27300,0.496263736263736,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-14","Dresden","Ingolstadt",2,2,"D",1,2,"A",12,14,17,16,6,4,1,4,0,0,4,3,"",28484,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871638",1048,15.8,20.4,12.1,0,6.7,32066,0.888292895902202,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-15","Leverkusen","Wolfsburg",2,2,"D",1,1,"D",17,11,16,13,11,2,2,2,0,0,10,4,"",29104,"BayArena","tm_github",2667,16.4,22.7,12,0,9.6,30210,0.963389606090698,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-15","Werder Bremen","M'Gladbach",0,2,"A",0,2,"A",18,16,11,10,5,5,1,0,0,0,5,8,"",42100,"Weserstadion","tm_github",691,14.6,21.4,8.6,0,9,42100,1,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-15","Greuther Furth","Erzgebirge Aue",2,1,"H",1,0,"H",17,8,23,15,3,2,3,4,0,0,4,5,"",9510,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871641",3668,14,22.4,6.9,0,10.4,16626,0.571995669433418,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-15","Heidenheim","Holstein Kiel",3,5,"A",1,2,"A",10,28,13,9,4,10,3,3,1,0,4,14,"",10300,"Voith-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871639",4928,15.2,22.4,9.1,0,9.9,15000,0.686666666666667,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-15","Regensburg","Union Berlin",0,2,"A",0,1,"A",19,14,15,12,12,3,3,2,0,0,5,6,"",9791,"Jahnstadion Regensburg","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871645",3761,14.9,22.7,8.8,0,9.8,15210,0.643721236028928,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-16","Darmstadt","Nurnberg",3,4,"A",1,1,"D",14,14,11,15,4,3,1,1,0,0,3,5,"",17100,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871637",1420,12.7,21.3,7,0,6.4,17000,1.00588235294118,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-20","Schalke 04","Mainz",2,0,"H",1,0,"H",14,4,17,15,5,1,3,0,0,0,5,2,"",59476,"Veltins-Arena","tm_github",1303,14.1,17.6,11,4.4,1.4,62271,0.955115543350838,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-20","Fortuna Dusseldorf","Darmstadt",1,0,"H",1,0,"H",15,11,10,17,7,3,3,4,0,0,4,1,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-20","Ingolstadt","Heidenheim",3,0,"H",1,0,"H",15,3,14,19,7,2,0,1,0,0,8,1,"",9242,"Audi Sportpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871664",2410,10.9,NA,NA,0.5,NA,15000,0.616133333333333,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-21","Augsburg","Hannover",1,2,"A",1,0,"H",15,11,11,9,11,2,1,2,0,0,5,6,"",25971,"WWK ARENA","tm_github",232,13.9,18.8,9.4,6.1,2.4,30660,0.84706457925636,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-21","Ein Frankfurt","Dortmund",2,2,"D",0,1,"A",14,20,14,10,4,4,2,3,0,0,7,7,"",51500,"Commerzbank Arena","tm_github",1420,11.3,16.9,5.7,3.4,0.4,58000,0.887931034482759,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-21","Hamburg","Bayern Munich",0,1,"A",0,0,"D",7,21,9,9,7,7,1,2,1,0,3,4,"",57000,"Volksparkstadion","tm_github",1975,12.1,13.2,10.1,1.3,0,57274,0.995215979327444,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-21","M'Gladbach","Leverkusen",1,5,"A",1,0,"H",19,13,12,11,4,4,3,0,0,0,3,6,"",53053,"Stadion im Borussia-Park","tm_github",5064,13.1,17.9,10.3,4.5,NA,54022,0.982062863277924,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-21","RB Leipzig","Stuttgart",1,0,"H",1,0,"H",15,11,10,18,3,5,0,1,0,0,3,2,"",42558,"Red Bull Arena","tm_github",2932,12.2,16.9,8.8,5.4,1.5,47069,0.904161974972912,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-21","Braunschweig","Bochum",1,0,"H",1,0,"H",7,16,16,15,2,7,0,3,0,0,2,5,"",19790,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871665",662,12.4,15.3,10.4,3,0.5,23325,0.848445873526259,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-21","Holstein Kiel","Bielefeld",2,1,"H",0,0,"D",10,11,13,15,4,6,4,3,0,0,4,3,"",11224,"Holstein-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871672",2564,12.4,13.7,11.5,0.3,0,15034,0.746574431289078,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-21","Union Berlin","Greuther Furth",3,1,"H",2,0,"H",17,12,13,15,4,4,0,1,0,0,11,1,"",21344,"Stadion An der Alten Försterei","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871666",433,11.7,12.7,10.4,2.9,0,22012,0.96965291659095,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-22","FC Koln","Werder Bremen",0,0,"D",0,0,"D",18,13,16,20,3,6,3,3,0,0,8,2,"",50000,"RheinEnergieSTADION","tm_github",2667,10.8,12.6,9.3,1.1,0.2,50000,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-22","Freiburg","Hertha",1,1,"D",0,0,"D",20,11,20,15,6,1,4,3,0,0,8,3,"",23800,"Dreisamstadion","tm_github",1443,10.7,13.2,8.1,2,2.3,24000,0.991666666666667,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-22","Wolfsburg","Hoffenheim",1,1,"D",0,0,"D",14,14,12,24,8,4,1,3,0,0,6,5,"",23514,"Volkswagen Arena","tm_github",662,10.7,12.5,9.7,0.8,1.3,30000,0.7838,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-22","Erzgebirge Aue","Regensburg",1,0,"H",0,0,"D",5,15,14,20,3,9,3,3,1,0,4,5,"",7550,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871671",853,9.5,12.1,6.8,3.7,2.4,25000,0.302,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-22","Kaiserslautern","Duisburg",0,1,"A",0,0,"D",11,11,16,17,5,6,3,4,0,0,3,5,"",22833,"Fritz-Walter-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871670",2486,8.9,10,7.6,0.7,NA,49327,0.462890506213635,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-22","Nurnberg","Dresden",2,1,"H",1,0,"H",11,22,11,10,4,9,2,3,0,1,5,2,"",33601,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871669",3668,9.9,12.3,8.1,0.4,2.9,50000,0.67202,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-23","Sandhausen","St Pauli",1,1,"D",0,0,"D",18,15,15,11,5,4,1,2,0,0,3,3,"",8514,"Stadion am Hardtwald","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871667",5906,10.4,13.2,7.5,2.5,0.2,15300,0.556470588235294,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-27","Mainz","Ein Frankfurt",1,1,"D",0,1,"A",7,8,15,21,5,5,0,2,0,0,3,3,"",33794,"Mewa Arena","tm_github",3137,11.4,13.8,8.3,0,NA,33305,1.01468248010809,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-27","Bielefeld","Ingolstadt",1,3,"A",1,2,"A",16,12,12,6,10,5,3,4,1,1,2,8,"",15005,"SchücoArena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871688",4371,10.5,13.2,9,0.7,1.8,26515,0.565906090891948,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-27","St Pauli","Erzgebirge Aue",1,1,"D",1,0,"H",12,12,12,17,7,7,1,3,0,0,6,4,"",28742,"Millerntor-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871685",1975,11,13.6,9.5,0.8,5.7,29546,0.972788194679483,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Bayern Munich","RB Leipzig",2,0,"H",2,0,"H",23,3,7,9,11,1,1,0,0,1,7,1,"",75000,"Allianz Arena","tm_github",3379,8.2,10,5.9,5.4,0.9,75024,0.999680102367242,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Hannover","Dortmund",4,2,"H",2,1,"H",13,10,17,9,5,6,2,0,0,1,7,4,"",49000,"Heinz-von-Heiden-Arena","tm_github",2014,10.5,13,9.1,3.2,0,49000,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Hertha","Hamburg",2,1,"H",1,0,"H",8,12,14,13,9,11,0,0,0,0,3,4,"",52131,"Olympiastadion Berlin","tm_github",433,10.1,11.3,8.8,10.7,0,74475,0.699979859013092,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Hoffenheim","M'Gladbach",1,3,"A",1,0,"H",16,16,14,13,5,5,2,1,0,0,5,6,"",30150,"PreZero Arena","tm_github",1255,7.8,10,4.8,1.3,0.7,30150,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Leverkusen","FC Koln",2,1,"H",0,1,"A",17,9,14,13,8,10,3,2,0,0,5,2,"",30150,"BayArena","tm_github",2667,10.2,13,7.5,2.9,0,30210,0.998013902681231,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-28","Schalke 04","Wolfsburg",1,1,"D",1,0,"H",14,7,18,12,4,2,0,0,0,0,7,2,"",60429,"Veltins-Arena","tm_github",1303,9.5,12.7,7.8,12.7,0,62271,0.970419617478441,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-28","Darmstadt","Holstein Kiel",1,1,"D",1,1,"D",11,15,15,13,4,4,1,3,0,0,5,7,"",15500,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871682",1420,9.4,11.9,4.9,3.4,0,17000,0.911764705882353,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-28","Greuther Furth","Sandhausen",2,1,"H",1,0,"H",13,12,16,16,4,2,2,2,0,0,5,3,"",6870,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871686",3668,8.2,9.6,6,2.1,0,16626,0.413208228076507,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-28","Regensburg","Kaiserslautern",3,1,"H",2,1,"H",23,5,17,15,7,2,2,0,0,0,8,3,"",10081,"Jahnstadion Regensburg","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871690",3761,8.1,10.1,5.5,0.2,0.4,15210,0.662787639710717,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-29","Stuttgart","Freiburg",3,0,"H",2,0,"H",18,6,13,10,6,0,3,0,0,1,6,0,"",58872,"MHPArena Stuttgart","tm_github",4928,9.4,12.7,5,5.1,2.7,60449,0.973911892669854,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-10-29","Werder Bremen","Augsburg",0,3,"A",0,2,"A",16,18,15,11,7,3,2,0,0,0,3,6,"",40500,"Weserstadion","tm_github",691,9.7,13,6,2.4,4.7,42100,0.961995249406176,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-29","Dresden","Braunschweig",1,1,"D",1,0,"H",12,12,9,14,1,3,1,4,0,0,4,7,"",29312,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871683",1048,7.2,11.3,4.2,3.6,0.5,32066,0.914114638557974,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-29","Duisburg","Union Berlin",1,1,"D",0,0,"D",10,11,10,20,2,2,2,2,0,0,3,3,"",15492,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871689",1078,10.4,13.7,6.1,0.7,4.2,31500,0.491809523809524,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-29","Heidenheim","Nurnberg",1,0,"H",0,0,"D",15,14,12,13,7,4,4,2,0,0,5,5,"",12600,"Voith-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871684",4928,9.4,12.7,5,5.1,2.7,15000,0.84,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-10-30","Bochum","Fortuna Dusseldorf",0,0,"D",0,0,"D",9,15,22,11,3,6,2,2,1,0,5,3,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-03","Ein Frankfurt","Werder Bremen",2,1,"H",1,1,"D",16,13,11,13,7,8,0,0,0,0,5,7,"",51500,"Commerzbank Arena","tm_github",1420,6.7,12.1,2.4,0,1.9,58000,0.887931034482759,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-03","Kaiserslautern","Bochum",0,0,"D",0,0,"D",12,3,11,16,7,1,3,3,0,0,2,1,"",19086,"Fritz-Walter-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871705",2486,8.7,13.7,3.8,0,NA,49327,0.386928051574189,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-03","Sandhausen","Duisburg",0,1,"A",0,1,"A",22,5,15,16,5,2,2,2,0,0,7,1,"",5652,"Stadion am Hardtwald","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871702",5906,7.9,13.1,2.5,0,2.3,15300,0.369411764705882,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","Augsburg","Leverkusen",1,1,"D",0,0,"D",14,11,13,15,6,3,3,2,0,0,4,3,"",26133,"WWK ARENA","tm_github",232,7.4,15.6,0.1,0,3.5,30660,0.852348336594912,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","Dortmund","Bayern Munich",1,3,"A",0,2,"A",15,10,12,16,4,3,2,2,0,0,4,5,"",81360,"SIGNAL IDUNA PARK","tm_github",1303,10.8,13.9,6.5,5.8,6.5,81365,0.999938548515947,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","Freiburg","Schalke 04",0,1,"A",0,0,"D",13,8,14,12,6,1,1,1,0,0,2,3,"",24000,"Dreisamstadion","tm_github",1443,11.5,18.4,4.6,5.8,5,24000,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","Hamburg","Stuttgart",3,1,"H",1,0,"H",21,3,14,10,11,3,2,2,0,1,12,2,"",54976,"Volksparkstadion","tm_github",1975,8.9,12.9,5.4,0,1.8,57274,0.959877082096588,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","M'Gladbach","Mainz",1,1,"D",0,1,"A",10,20,5,14,9,9,1,0,0,0,3,7,"",52659,"Stadion im Borussia-Park","tm_github",5064,10.8,16.3,5.1,2,NA,54022,0.974769538336233,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-04","RB Leipzig","Hannover",2,1,"H",0,0,"D",18,12,11,16,2,3,1,4,0,0,6,4,"",40461,"Red Bull Arena","tm_github",2932,8.8,13.7,4.8,0,3.6,47069,0.85961035925981,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-04","Braunschweig","Darmstadt",2,2,"D",1,1,"D",16,7,13,13,8,3,2,2,0,0,5,3,"",20190,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871700",662,9.3,13,4.5,0,1.9,23325,0.865594855305466,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-04","Regensburg","Greuther Furth",3,2,"H",2,1,"H",20,7,10,17,8,6,1,1,0,0,5,3,"",11110,"Jahnstadion Regensburg","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871708",3761,10.2,15.7,5.3,0.7,1.1,15210,0.730440499671269,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-04","Union Berlin","St Pauli",1,0,"H",0,0,"D",16,11,14,13,4,5,1,1,0,0,3,2,"",22012,"Stadion An der Alten Försterei","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871701",433,7.8,11.5,4.3,0,4.9,22012,1,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-05","FC Koln","Hoffenheim",0,3,"A",0,1,"A",12,22,17,14,7,6,0,0,0,0,4,8,"",49200,"RheinEnergieSTADION","tm_github",2667,8.4,12.7,2.2,4.2,0.4,50000,0.984,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-05","Wolfsburg","Hertha",3,3,"D",2,1,"H",20,10,14,19,4,2,1,1,0,0,8,6,"",25214,"Volkswagen Arena","tm_github",662,9.5,12.9,5.3,11.2,0,30000,0.840466666666667,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-05","Erzgebirge Aue","Bielefeld",1,1,"D",1,0,"H",10,19,10,15,2,10,2,4,0,0,6,7,"",7500,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871706",853,9.5,13.9,5.1,15.2,1.2,25000,0.3,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-05","Fortuna Dusseldorf","Heidenheim",2,2,"D",0,0,"D",13,13,15,19,3,4,6,4,1,0,4,4,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-05","Holstein Kiel","Dresden",3,0,"H",1,0,"H",19,10,14,13,5,3,1,1,0,0,9,6,"",10487,"Holstein-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871707",2564,9.4,11.9,5.3,1,0,15034,0.69755221497938,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-06","Nurnberg","Ingolstadt",1,2,"A",1,1,"D",10,16,9,13,2,3,0,0,0,0,4,6,"",24191,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871704",3668,5.7,6.9,5,0,0,50000,0.48382,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-17","Stuttgart","Dortmund",2,1,"H",1,1,"D",9,13,16,12,5,4,2,0,0,0,4,7,"",58932,"MHPArena Stuttgart","tm_github",4928,2.6,4.2,0.5,0.1,0,60449,0.974904464920842,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-17","Bielefeld","Braunschweig",2,2,"D",1,0,"H",20,11,22,17,10,8,2,2,0,0,6,5,"",16367,"SchücoArena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871715",4371,5.8,9.5,3.3,0,4.4,26515,0.61727324156138,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-17","Darmstadt","Sandhausen",1,2,"A",0,1,"A",5,5,20,14,5,3,6,2,0,0,1,3,"",14650,"Merck-Stadion am Böllenfalltor","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871710",1420,4.1,5.3,2.7,0.1,0,17000,0.861764705882353,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Bayern Munich","Augsburg",3,0,"H",2,0,"H",16,8,13,16,6,3,0,3,0,0,6,3,"",75000,"Allianz Arena","tm_github",3379,3.4,4.9,2,1.7,0,75024,0.999680102367242,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Hertha","M'Gladbach",2,4,"A",1,3,"A",16,8,15,12,8,2,2,1,0,0,8,5,"",48304,"Olympiastadion Berlin","tm_github",433,4,6.3,1.8,1.4,0.4,74475,0.648593487747566,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Hoffenheim","Ein Frankfurt",1,1,"D",0,1,"A",13,5,14,19,4,3,0,2,0,0,6,3,"",30150,"PreZero Arena","tm_github",1255,4.8,6.7,3.9,1.8,0.2,30150,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Leverkusen","RB Leipzig",2,2,"D",1,1,"D",13,12,14,13,2,1,5,2,1,0,3,3,"",29218,"BayArena","tm_github",2667,3.7,7,-1.9,4.3,0.2,30210,0.967163190996359,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Mainz","FC Koln",1,0,"H",1,0,"H",12,11,12,15,0,3,0,2,1,0,3,0,"",30473,"Mewa Arena","tm_github",3137,4.1,6.1,0.4,1.3,NA,33305,0.91496772256418,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-18","Wolfsburg","Freiburg",3,1,"H",2,0,"H",15,12,8,8,1,3,1,2,0,0,7,7,"",23744,"Volkswagen Arena","tm_github",662,4.2,6.7,2.3,2.6,0,30000,0.791466666666667,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-18","Bochum","Greuther Furth",1,1,"D",1,1,"D",8,12,14,24,5,3,1,4,0,0,3,3,"",11228,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871716",1303,4.1,6.1,1.8,5.2,0.3,27300,0.411282051282051,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-18","Heidenheim","Union Berlin",4,3,"H",1,0,"H",20,14,15,11,8,3,2,2,0,0,11,9,"",12000,"Voith-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871712",4928,4.9,7.1,3.9,0.2,1.3,15000,0.8,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-18","Nurnberg","Holstein Kiel",2,2,"D",0,0,"D",18,10,12,17,4,6,1,2,0,0,6,4,"",27274,"Max-Morlock-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871714",3668,4.4,5.9,3.4,1.8,1.4,50000,0.54548,17.77,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-19","Schalke 04","Hamburg",2,0,"H",1,0,"H",12,7,16,19,7,6,3,3,0,0,4,1,"",62271,"Veltins-Arena","tm_github",1303,4.6,7.3,2.6,0.8,0.9,62271,1,25.47,"interpolated"
"Bundesliga 1","2017/18","D1 (24).csv","D1","2017-11-19","Werder Bremen","Hannover",4,0,"H",1,0,"H",16,13,14,16,3,2,0,1,0,0,7,7,"",41500,"Weserstadion","tm_github",691,5.3,9,2.8,18.4,2,42100,0.985748218527316,25.47,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-19","Duisburg","Erzgebirge Aue",3,0,"H",0,0,"D",18,8,15,14,5,4,1,3,0,0,9,2,"",13309,"MSV-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871717",1078,5.6,8.9,3.2,2,2.6,31500,0.422507936507936,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-19","Ingolstadt","Fortuna Dusseldorf",1,0,"H",1,0,"H",16,10,21,13,5,7,5,3,0,0,5,3,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-19","St Pauli","Regensburg",2,2,"D",2,2,"D",15,11,11,26,4,8,2,5,0,0,5,2,"",29546,"Millerntor-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871713",1975,5.3,8.6,1.8,2.2,1.9,29546,1,17.77,"interpolated"
"Bundesliga 2","2017/18","D2 (24).csv","D2","2017-11-20","Dresden","Kaiserslautern",1,2,"A",1,0,"H",16,8,10,13,3,3,1,1,0,0,6,4,"",27224,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/2871711",1048,3.5,4.7,2.4,6.3,0.1,32066,0.848998939686896,17.77,"interpolated"
